5,-0.03222146,0.03222146
55,-0.0,0.06444293
106,0.03222146,0.1288859
156,0.03222146,0.1288859
207,0.03222146,0.1288859
259,0.03222146,0.1288859
309,0.03222146,0.1288859
360,0.03222146,0.1288859
410,0.03222146,0.1288859
461,0.06444293,0.1288859
511,0.0966644,0.1611073
562,0.0966644,0.1933288
612,0.0966644,0.1933288
663,0.0966644,0.1933288
713,0.1288859,0.2255502
764,0.1611073,0.2255502
815,0.1611073,0.2577717
865,0.1611073,0.2577717
916,0.1611073,0.2577717
967,0.1933288,0.2577717
1017,0.2255502,0.2577717
1069,0.2577717,0.3222147
1119,0.2577717,0.3222147
1170,0.2899932,0.3544361
1220,0.3222147,0.3866576
1271,0.3866576,0.4188791
1322,0.4188791,0.4511004
1373,0.4511004,0.483322
1425,0.483322,0.5155434
1475,0.5477649,0.5477649
1526,0.5799863,0.5799863
1577,0.6444293,0.6444293
1629,0.7410937,0.7410937
1680,0.8055367,0.7733152
1731,0.9344224,0.8699797
1781,1.031087,0.9344224
1832,1.127751,1.031087
1882,1.224416,1.09553
1932,1.32108,1.192194
1982,1.417744,1.288859
2033,1.54663,1.385523
2083,1.643295,1.514409
2134,1.772181,1.611073
2184,1.868845,1.739959
2236,2.029952,1.901066
2286,2.19106,2.029952
2337,2.384388,2.223281
2389,2.577717,2.384388
2441,2.738825,2.577717
2492,2.86771,2.738825
2542,2.996596,2.86771
2593,3.157703,3.061039
2645,3.318811,3.222147
2696,3.479918,3.447697
2747,3.673247,3.673247
2798,3.931019,3.96324
2850,4.18879,4.349897
2901,4.511005,4.736556
2952,4.897663,5.155435
3002,5.28432,5.542092
3052,5.670978,5.960971
3102,6.122078,6.315407
3153,6.6054,6.766507
3203,7.088722,7.153165
3254,7.604266,7.604266
3304,8.119809,8.055367
3356,8.667574,8.57091
3406,9.215339,8.989788
3458,9.763104,9.473111
3509,10.34309,9.924212
3561,10.85863,10.37531
3612,11.4064,10.82641
3662,11.88972,11.21307
3713,12.40526,11.63195
3765,12.88859,12.05083
3816,13.30746,12.43749
3867,13.75856,12.82414
3918,14.17744,13.2108
3970,14.5641,13.59746
4021,14.98298,13.98412
4071,15.40186,14.37077
4121,15.78852,14.72521
4172,16.17517,15.07965
4222,16.56183,15.4663
4273,16.94849,15.82074
4323,17.33515,16.17517
4374,17.72181,16.56183
4424,18.10846,16.94849
4476,18.52734,17.36737
4526,18.97844,17.72181
4577,19.39732,18.1729
4627,19.84842,18.55956
4678,20.29952,19.01067
4730,20.75062,19.46177
4782,21.20173,19.91286
4833,21.65282,20.29952
4885,22.0717,20.7184
4936,22.49058,21.13728
4987,22.90946,21.52394
5038,23.32834,21.97504
5089,23.81166,22.39392
5142,24.29499,22.84502
5193,24.81053,23.29612
5244,25.32607,23.74722
5295,25.84161,24.23054
5345,26.32494,24.68164
5396,26.80826,25.16496
5446,27.25936,25.68051
5496,27.74268,26.16383
5547,28.19378,26.64715
5597,28.64488,27.19492
5648,29.1282,27.71046
5700,29.5793,28.32267
5751,30.06263,28.87043
5801,30.51373,29.45042
5852,30.96482,30.0304
5902,31.35148,30.61039
5953,31.77036,31.19038
6005,32.15702,31.77036
6056,32.60812,32.38257
6107,33.027,32.96256
6158,33.41366,33.54255
6209,33.86476,34.15475
6260,34.28364,34.73474
6311,34.70251,35.31472
6368,35.21806,36.0236
6425,35.66916,36.6358
6477,36.12026,37.24801
6529,36.57136,37.86022
6580,37.02246,38.44021
6631,37.47356,39.0202
6682,37.92466,39.6324
6734,38.40799,40.21239
6785,38.82686,40.79237
6835,39.27797,41.34014
6885,39.69685,41.92012
6936,40.11572,42.50011
6986,40.5346,43.01566
7037,40.95348,43.56342
7087,41.30791,44.04674
7138,41.7268,44.56229
7189,42.14568,45.04561
7240,42.56455,45.52893
7290,43.01566,46.04447
7341,43.43453,46.56001
7391,43.88564,47.10778
7441,44.33674,47.65555
7493,44.85228,48.23553
7544,45.30338,48.78329
7597,45.7867,49.36328
7647,46.2378,49.94327
7700,46.72112,50.49104
7751,47.20444,51.07101
7802,47.62332,51.58656
7854,48.10664,52.16655
7905,48.52552,52.68209
7955,49.00884,53.19764
8005,49.42773,53.71318
8056,49.87883,54.26095
8106,50.29771,54.77649
8157,50.71658,55.29203
8207,51.10324,55.80758
8258,51.52212,56.29089
8309,51.941,56.77422
8359,52.32766,57.28976
8409,52.74654,57.77309
8460,53.19764,58.28864
8510,53.58429,58.77195
8561,54.00317,59.25527
8612,54.38983,59.73859
8662,54.77649,60.15747
8713,55.13092,60.64079
8765,55.51759,61.12412
8815,55.90424,61.57522
8866,56.29089,62.02632
8916,56.70978,62.4452
8967,57.12866,62.8963
9019,57.51532,63.3474
9070,57.93419,63.7985
9121,58.32085,64.28181
9172,58.77195,64.76514
9224,59.22305,65.24847
9275,59.67415,65.73178
9327,60.12525,66.24733
9378,60.64079,66.73065
9429,61.12412,67.21397
9479,61.63966,67.6973
9529,62.18742,68.18062
9580,62.73519,68.66394
9630,63.28296,69.17948
9681,63.86294,69.72725
9731,64.44293,70.27502
9781,65.02292,70.79056
9832,65.60291,71.33832
9882,66.18289,71.85387
9934,66.7951,72.40163
9998,67.53619,73.07828
11057,68.59949,74.01271
12509,44.59451,98.53323
13512,44.59451,98.53323
13563,44.62672,98.56546
13613,44.75561,98.59769
13663,44.82006,98.59769
13714,44.82006,98.59769
13764,44.82006,98.59769
13816,44.82006,98.59769
13866,44.82006,98.59769
13917,44.82006,98.59769
13967,44.82006,98.59769
14018,44.82006,98.59769
14070,44.82006,98.59769
14120,44.82006,98.59769
14171,44.85228,98.59769
14223,44.82006,98.59769
14274,44.85228,98.59769
14325,44.8845,98.59769
14377,44.8845,98.66212
14429,44.91672,98.66212
14480,44.94894,98.69435
14531,44.98117,98.72656
14581,45.01338,98.72656
14632,45.04561,98.79101
14682,45.07783,98.79101
14733,45.14227,98.85545
14783,45.17449,98.88768
14834,45.23894,98.95212
14884,45.30338,98.98434
14935,45.36782,99.04877
14985,45.40004,99.081
15036,45.49671,99.11322
15086,45.56115,99.17767
15137,45.6256,99.24211
15187,45.72226,99.33877
15240,45.81892,99.40322
15291,45.91558,99.49989
15343,46.04447,99.59654
15394,46.17336,99.72543
15445,46.33447,99.82208
15497,46.52779,99.98321
15549,46.72112,100.1443
15600,46.85001,100.2732
15651,47.04334,100.4021
15702,47.20444,100.5632
15753,47.36555,100.7243
15803,47.5911,100.9176
15853,47.81665,101.0787
15905,48.00998,101.3043
15959,48.26775,101.5298
16010,48.52552,101.7554
16061,48.78329,102.0132
16112,49.10551,102.2709
16163,49.3955,102.5931
16216,49.71772,102.9154
16267,50.00771,103.2376
16319,50.29771,103.592
16370,50.61992,103.9142
16420,50.94213,104.2364
16471,51.29657,104.5586
16522,51.61878,104.8809
16574,51.97322,105.2353
16625,52.29544,105.5253
16675,52.64987,105.8475
16725,52.97208,106.1697
16776,53.32652,106.5242
16826,53.64874,106.8786
16877,54.00317,107.2653
16928,54.38983,107.6519
16981,54.74427,108.0386
17032,55.13092,108.4252
17083,55.51759,108.8441
17136,55.93646,109.2308
17187,56.32312,109.6174
17238,56.742,110.0363
17289,57.12866,110.4552
17340,57.51532,110.8418
17391,57.90197,111.2607
17442,58.25641,111.6474
17493,58.61084,112.034
17545,58.99751,112.4207
17596,59.38416,112.8073
17647,59.77081,113.194
17697,60.15747,113.6129
17747,60.57635,113.9995
17797,60.96301,114.3862
17849,61.44633,114.8373
17899,61.89744,115.224
17950,62.34853,115.6428
18000,62.83185,116.0617
18050,63.3474,116.4484
18100,63.83072,116.835
18151,64.31404,117.2861
18209,64.89403,117.8661
18265,65.44179,118.3172
18316,65.92512,118.7683
18367,66.40844,119.1872
18417,66.89175,119.5739
18468,67.37508,120.0249
18519,67.8584,120.4761
18570,68.37395,120.9594
18620,68.82505,121.4105
18670,69.27615,121.926
18720,69.69503,122.4416
18771,70.14613,122.9249
18821,70.62945,123.4082
18872,71.11277,123.8915
18923,71.56387,124.3426
18974,72.0472,124.826
19025,72.49829,125.3737
19077,72.94939,125.857
19127,73.36827,126.4048
19179,73.81937,126.9203
19230,74.27048,127.4359
19280,74.68935,127.9192
19344,75.30156,128.5636
19400,75.78489,129.0792
19451,76.23598,129.5947
19502,76.68708,130.1103
19553,77.17041,130.658
19605,77.58929,131.1736
19655,78.07262,131.6891
19706,78.49149,132.2047
19756,78.91036,132.7524
19807,79.39369,133.2357
19858,79.87701,133.7513
19909,80.39256,134.2346
19960,80.87588,134.7179
20011,81.42365,135.169
20061,81.93919,135.6201
20112,82.45473,136.1035
20162,83.00249,136.619
20213,83.55025,137.1346
20263,84.09802,137.6501
20314,84.64578,138.1656
20364,85.16133,138.649
20416,85.70909,139.1645
20468,86.25686,139.7445
20525,86.77241,140.2923
20576,87.25572,140.84
20627,87.77127,141.3878
20679,88.25459,141.9678
20730,88.73792,142.5155
20780,89.18901,143.0311
20830,89.67234,143.5466
20881,90.15565,144.0622
20931,90.6712,144.6099
20982,91.18674,145.1577
21032,91.70229,145.7055
21083,92.21783,146.2532
21133,92.79782,146.7688
21184,93.41003,147.2199
21235,94.02223,147.6387
21285,94.66666,148.0576
21336,95.27887,148.541
21389,95.9233,149.0243
21439,96.53551,149.4754
21490,97.14772,149.9265
21541,97.69548,150.3776
21592,98.30769,150.8287
21643,98.91989,151.2153
21696,99.56432,151.6986
21747,100.2088,152.1497
21799,100.8532,152.6653
21850,101.4976,153.1808
21900,102.142,153.6642
21950,102.7865,154.1797
22001,103.4309,154.663
22051,104.0753,155.1786
22102,104.7198,155.6941
22152,105.332,156.2097
22203,106.0086,156.693
22253,106.6208,157.1763
22304,107.233,157.6918
22355,107.813,158.1752
22407,108.3608,158.6263
22458,108.8763,159.0452
22509,109.3919,159.464
22560,109.8752,159.8507
22610,110.3263,160.2051
22661,110.7774,160.5273
22712,111.1963,160.8173
22763,111.5829,161.2362
22816,112.0018,161.5906
22867,112.3885,161.9129
22919,112.8073,162.2351
22970,113.2584,162.5573
23020,113.6773,162.9117
23071,114.1284,163.2984
23122,114.6117,163.6528
23174,115.0951,164.0395
23225,115.5462,164.4261
23275,116.0295,164.8128
23325,116.5128,165.2639
23376,117.0928,165.7472
23426,117.6406,166.2305
23477,118.3172,166.7783
